"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.6","","","","1"
"2003-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.4","","","","1"
"2003-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.7","","","","1"
"2003-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.8","","","","1"
"2003-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.4","","","","1"
"2003-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.4","","","","1"
"2003-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2003-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.7","","","","1"
"2003-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.4","","","","1"
"2003-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.5","","","","1"
"2003-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.8","","","","1"
"2003-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.1","","","","1"
"2004-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","10.1","","","","1"
"2004-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.6","","","","1"
"2004-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.2","","","","1"
"2004-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.9","","","","1"
"2004-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.0","","","","1"
"2004-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.7","","","","1"
"2004-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.0","","","","1"
"2004-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.1","","","","1"
"2004-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.6","","","","1"
"2004-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.8","","","","1"
"2004-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2004-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2005-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.3","","","","1"
"2005-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.8","","","","1"
"2005-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.9","","","","1"
"2005-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.4","","","","1"
"2005-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.4","","","","1"
"2005-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.3","","","","1"
"2005-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2005-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2005-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.7","","","","1"
"2005-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.7","","","","1"
"2005-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2005-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2006-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.6","","","","1"
"2006-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.9","","","","1"
"2006-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.0","","","","1"
"2006-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.8","","","","1"
"2006-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.7","","","","1"
"2006-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.3","","","","1"
"2006-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.8","","","","1"
"2006-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2006-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2006-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2006-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2006-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.6","","","","1"
"2007-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.8","","","","1"
"2007-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2007-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2007-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.7","","","","1"
"2007-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2007-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.2","","","","1"
"2007-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.5","","","","1"
"2007-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.1","","","","1"
"2007-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.5","","","","1"
"2007-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.5","","","","1"
"2007-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.1","","","","1"
"2007-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.1","","","","1"
"2008-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.8","","","","1"
"2008-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.8","","","","1"
"2008-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2008-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.1","","","","1"
"2008-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2008-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.3","","","","1"
"2008-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.8","","","","1"
"2008-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2008-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.5","","","","1"
"2008-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.4","","","","1"
"2008-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2008-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.6","","","","1"
"2009-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.2","","","","1"
"2009-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.2","","","","1"
"2009-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.8","","","","1"
"2009-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.7","","","","1"
"2009-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2009-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.8","","","","1"
"2009-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.6","","","","1"
"2009-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2009-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.8","","","","1"
"2009-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2009-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2009-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2010-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.1","","","","1"
"2010-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.9","","","","1"
"2010-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.2","","","","1"
"2010-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.9","","","","1"
"2010-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.0","","","","1"
"2010-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2010-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2010-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.4","","","","1"
"2010-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.1","","","","1"
"2010-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.1","","","","1"
"2010-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2010-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2011-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2011-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.4","","","","1"
"2011-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2011-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2011-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2011-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2011-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.1","","","","1"
"2011-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2011-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.8","","","","1"
"2011-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2011-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.9","","","","1"
"2011-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.6","","","","1"
"2012-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.5","","","","1"
"2012-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","9.0","","","","1"
"2012-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2012-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.5","","","","1"
"2012-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.5","","","","1"
"2012-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.8","","","","1"
"2012-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2012-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.7","","","","1"
"2012-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.8","","","","1"
"2012-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.8","","","","1"
"2012-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.3","","","","1"
"2012-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2013-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2013-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.1","","","","1"
"2013-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.6","","","","1"
"2013-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2013-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2013-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2013-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.5","","","","1"
"2013-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.0","","","","1"
"2013-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.7","","","","1"
"2013-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.7","","","","1"
"2013-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.7","","","","1"
"2013-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2014-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.5","","","","1"
"2014-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.9","","","","1"
"2014-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.7","","","","1"
"2014-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.4","","","","1"
"2014-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.8","","","","1"
"2014-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.3","","","","1"
"2014-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.7","","","","1"
"2014-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.8","","","","1"
"2014-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.7","","","","1"
"2014-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.7","","","","1"
"2014-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2014-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2015-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.1","","","","1"
"2015-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.0","","","","1"
"2015-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2015-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.1","","","","1"
"2015-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.6","","","","1"
"2015-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.5","","","","1"
"2015-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.5","","","","1"
"2015-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.2","","","","1"
"2015-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.7","","","","1"
"2015-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.8","","","","1"
"2015-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2015-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.6","","","","1"
"2016-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2016-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2016-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.3","","","","1"
"2016-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","8.1","","","","1"
"2016-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2016-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.4","","","","1"
"2016-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2016-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.4","","","","1"
"2016-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.1","","","","1"
"2016-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.0","","","","1"
"2016-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.8","","","","1"
"2016-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.4","","","","1"
"2017-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2017-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.1","","","","1"
"2017-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.0","","","","1"
"2017-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","7.2","","","","1"
"2017-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.8","","","","1"
"2017-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.6","","","","1"
"2017-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.9","","","","1"
"2017-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.5","","","","1"
"2017-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.4","","","","1"
"2017-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.6","","","","1"
"2017-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","4.9","","","","1"
"2017-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","4.8","","","","1"
"2018-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.0","","","","1"
"2018-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.3","","","","1"
"2018-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.2","","","","1"
"2018-04","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.8","","","","1"
"2018-05","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.2","","","","1"
"2018-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.0","","","","1"
"2018-07","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.4","","","","1"
"2018-08","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.1","","","","1"
"2018-09","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","4.9","","","","1"
"2018-10","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","4.9","","","","1"
"2018-11","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","4.9","","","","1"
"2018-12","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.2","","","","1"
"2019-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.9","","","","1"
"2019-02","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","6.0","","","","1"
"2019-03","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2094336","6.8.1.1","5.9","","","","1"
