"REF_DATE","GEO","DGUID","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-05-23","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","187","","","","0"
"2020-05-30","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","184","","","","0"
"2020-06-06","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","202","","","","0"
"2020-06-13","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","189","","","","0"
"2020-06-20","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","196","","","","0"
"2020-06-27","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","214","","","","0"
"2020-07-04","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","184","","","","0"
"2020-07-11","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","206","","","","0"
"2020-07-18","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","211","","","","0"
"2020-07-25","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","192","","","","0"
"2020-08-01","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","190","","","","0"
"2020-08-08","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","197","","","","0"
"2020-08-15","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","235","","","","0"
"2020-08-22","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","210","","","","0"
"2020-08-29","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","188","","","","0"
"2020-09-05","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","198","","","","0"
"2020-09-12","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","206","","","","0"
"2020-09-19","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","156","","","","0"
"2020-09-26","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","","..","","","0"
"2020-10-03","Manitoba, place of occurrence","2016A000246","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497944","8.2","","..","","","0"
"2020-01-04","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","251","","","","0"
"2020-01-11","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","258","","","","0"
"2020-01-18","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","279","","","","0"
"2020-01-25","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","233","","","","0"
"2020-02-01","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","232","","","","0"
"2020-02-08","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","225","","","","0"
"2020-02-15","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","182","","","","0"
"2020-02-22","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","217","","","","0"
"2020-02-29","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","217","","","","0"
"2020-03-07","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","206","","","","0"
"2020-03-14","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","228","","","","0"
"2020-03-21","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","214","","","","0"
"2020-03-28","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","200","","","","0"
"2020-04-04","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","220","","","","0"
"2020-04-11","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","205","","","","0"
"2020-04-18","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","238","","","","0"
"2020-04-25","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","209","","","","0"
"2020-05-02","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","238","","","","0"
"2020-05-09","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","202","","","","0"
"2020-05-16","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","229","","","","0"
"2020-05-23","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","187","","","","0"
"2020-05-30","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","184","","","","0"
"2020-06-06","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","203","","","","0"
"2020-06-13","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","190","","","","0"
"2020-06-20","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","199","","","","0"
"2020-06-27","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","217","","","","0"
"2020-07-04","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","187","","","","0"
"2020-07-11","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","209","","","","0"
"2020-07-18","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","215","","","","0"
"2020-07-25","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","197","","","","0"
"2020-08-01","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","197","","","","0"
"2020-08-08","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","204","","","","0"
"2020-08-15","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","245","","","","0"
"2020-08-22","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","221","","","","0"
"2020-08-29","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","198","","","","0"
"2020-09-05","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","209","","","","0"
"2020-09-12","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","217","","","","0"
"2020-09-19","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","167","","","","0"
"2020-09-26","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","","..","","","0"
"2020-10-03","Manitoba, place of occurrence","2016A000246","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497945","8.3","","..","","","0"
"2020-01-04","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","227","","","","0"
"2020-01-11","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","229","","","","0"
"2020-01-18","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","230","","","","0"
"2020-01-25","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","229","","","","0"
"2020-02-01","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","230","","","","0"
"2020-02-08","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","228","","","","0"
"2020-02-15","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","229","","","","0"
"2020-02-22","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","229","","","","0"
"2020-02-29","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","226","","","","0"
"2020-03-07","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","224","","","","0"
"2020-03-14","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","225","","","","0"
"2020-03-21","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","223","","","","0"
"2020-03-28","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","219","","","","0"
"2020-04-04","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","216","","","","0"
"2020-04-11","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","215","","","","0"
"2020-04-18","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","213","","","","0"
"2020-04-25","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","213","","","","0"
"2020-05-02","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","210","","","","0"
"2020-05-09","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","206","","","","0"
"2020-05-16","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","206","","","","0"
"2020-05-23","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","202","","","","0"
"2020-05-30","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","200","","","","0"
"2020-06-06","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","200","","","","0"
"2020-06-13","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","198","","","","0"
"2020-06-20","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","197","","","","0"
"2020-06-27","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","197","","","","0"
"2020-07-04","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","196","","","","0"
"2020-07-11","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","196","","","","0"
"2020-07-18","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","197","","","","0"
"2020-07-25","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","198","","","","0"
"2020-08-01","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","198","","","","0"
"2020-08-08","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","199","","","","0"
"2020-08-15","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","201","","","","0"
"2020-08-22","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","201","","","","0"
"2020-08-29","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","203","","","","0"
"2020-09-05","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","202","","","","0"
"2020-09-12","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","205","","","","0"
"2020-09-19","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","207","","","","0"
"2020-09-26","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","211","","","","0"
"2020-10-03","Manitoba, place of occurrence","2016A000246","Expected number of deaths","Number","223","units","0","v1210497946","8.4","214","","","","0"
"2020-01-04","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","24","","","","0"
"2020-01-11","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","29","","","","0"
"2020-01-18","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","49","","","","0"
"2020-01-25","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","4","","","","0"
"2020-02-01","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","2","","","","0"
"2020-02-08","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-3","","","","0"
"2020-02-15","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-47","","","","0"
"2020-02-22","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-12","","","","0"
"2020-02-29","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-9","","","","0"
"2020-03-07","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-18","","","","0"
"2020-03-14","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","3","","","","0"
"2020-03-21","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-9","","","","0"
"2020-03-28","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-19","","","","0"
"2020-04-04","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","4","","","","0"
"2020-04-11","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-10","","","","0"
"2020-04-18","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","25","","","","0"
"2020-04-25","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-4","","","","0"
"2020-05-02","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","28","","","","0"
"2020-05-09","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-4","","","","0"
"2020-05-16","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","23","","","","0"
"2020-05-23","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-15","","","","0"
"2020-05-30","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-16","","","","0"
"2020-06-06","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","3","","","","0"
"2020-06-13","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-8","","","","0"
"2020-06-20","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","1","","","","0"
"2020-06-27","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","19","","","","0"
"2020-07-04","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-9","","","","0"
"2020-07-11","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","13","","","","0"
"2020-07-18","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","16","","","","0"
"2020-07-25","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-2","","","","0"
"2020-08-01","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-4","","","","0"
"2020-08-08","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","2","","","","0"
"2020-08-15","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","41","","","","0"
"2020-08-22","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","15","","","","0"
"2020-08-29","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-9","","","","0"
"2020-09-05","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","3","","","","0"
"2020-09-12","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","8","","","","0"
"2020-09-19","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","-45","","","","0"
"2020-09-26","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","","..","","","0"
"2020-10-03","Manitoba, place of occurrence","2016A000246","Excess mortality estimate","Number","223","units","0","v1210497949","8.7","","..","","","0"
"2020-01-04","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","217","","","","0"
"2020-01-11","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","224","","","","0"
"2020-01-18","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","224","","","","0"
"2020-01-25","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","196","","","","0"
"2020-02-01","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","185","","","","0"
"2020-02-08","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","174","","","","0"
"2020-02-15","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","157","","","","0"
"2020-02-22","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","189","","","","0"
"2020-02-29","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","192","","","","0"
"2020-03-07","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","218","","","","0"
"2020-03-14","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","184","","","","0"
"2020-03-21","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","182","","","","0"
"2020-03-28","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","203","","","","0"
"2020-04-04","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","191","","","","0"
"2020-04-11","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","188","","","","0"
"2020-04-18","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","181","","","","0"
"2020-04-25","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","187","","","","0"
"2020-05-02","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","203","","","","0"
"2020-05-09","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","188","","","","0"
"2020-05-16","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","136","","","","0"
"2020-05-23","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","172","","","","0"
"2020-05-30","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","179","","","","0"
"2020-06-06","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","181","","","","0"
"2020-06-13","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","166","","","","0"
"2020-06-20","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","199","","","","0"
"2020-06-27","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","201","","","","0"
"2020-07-04","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","185","","","","0"
"2020-07-11","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","193","","","","0"
"2020-07-18","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","202","","","","0"
"2020-07-25","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","157","","","","0"
"2020-08-01","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","189","","","","0"
"2020-08-08","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","203","","","","0"
"2020-08-15","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","194","","","","0"
"2020-08-22","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","165","","","","0"
"2020-08-29","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","197","","","","0"
"2020-09-05","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","172","","","","0"
"2020-09-12","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","205","","","","0"
"2020-09-19","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","169","","","","0"
"2020-09-26","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","195","","","","0"
"2020-10-03","Saskatchewan, place of occurrence","2016A000247","Adjusted number of deaths","Number","223","units","0","v1210497952","9.1","170","","","","0"
"2020-01-04","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","217","","","","0"
"2020-01-11","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","224","","","","0"
"2020-01-18","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","224","","","","0"
"2020-01-25","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","196","","","","0"
"2020-02-01","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","185","","","","0"
"2020-02-08","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","174","","","","0"
"2020-02-15","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","157","","","","0"
"2020-02-22","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","189","","","","0"
"2020-02-29","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","192","","","","0"
"2020-03-07","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","218","","","","0"
"2020-03-14","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","184","","","","0"
"2020-03-21","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","182","","","","0"
"2020-03-28","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","203","","","","0"
"2020-04-04","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","191","","","","0"
"2020-04-11","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","188","","","","0"
"2020-04-18","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","181","","","","0"
"2020-04-25","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","187","","","","0"
"2020-05-02","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","203","","","","0"
"2020-05-09","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","188","","","","0"
"2020-05-16","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","135","","","","0"
